event_result_id,pdga_event_id,pdga_number,division,place,total_score,cash,event_rating
4469748,82419,98091,MPO,4,214,4500,1052
4469749,82419,44512,MPO,5,215,3525,1050
4469750,82419,122356,MPO,5,215,3525,1050
4469751,82419,37817,MPO,7,216,2585,1048
4469752,82419,63765,MPO,7,216,2585,1048
4469753,82419,27523,MPO,7,216,2585,1048
4469754,82419,57365,MPO,10,217,1955,1046
4469755,82419,81739,MPO,10,217,1955,1046
4469756,82419,50670,MPO,10,217,1955,1046
4469757,82419,68286,MPO,13,218,1605,1044
4469758,82419,50671,MPO,13,218,1605,1044
4469759,82419,18330,MPO,15,219,1345,1043
4469760,82419,98722,MPO,15,219,1345,1042
4469761,82419,62467,MPO,15,219,1345,1042
4469762,82419,49885,MPO,15,219,1345,1042
4469763,82419,72844,MPO,19,220,1200,1041
4469764,82419,13864,MPO,20,221,1100,1039
4469765,82419,31644,MPO,20,221,1100,1038
4469766,82419,91249,MPO,20,221,1100,1038
4469767,82419,73695,MPO,23,222,960,1036
4469768,82419,80331,MPO,23,222,960,1036
4469769,82419,85132,MPO,23,222,960,1036
4469770,82419,91925,MPO,23,222,960,1036
4469771,82419,35449,MPO,27,223,860,1034
4469772,82419,132521,MPO,27,223,860,1035
4469773,82419,93475,MPO,29,224,820,1032
4469774,82419,45971,MPO,30,225,780,1031
4469775,82419,89394,MPO,30,225,780,1031
4469776,82419,50401,MPO,32,226,700,1028
4469777,82419,75590,MPO,32,226,700,1028
4469778,82419,89959,MPO,32,226,700,1029
4469779,82419,15857,MPO,32,226,700,1029
4469780,82419,47472,MPO,32,226,700,1029
4469781,82419,43762,MPO,37,227,0,1027
4469782,82419,17295,MPO,37,227,0,1027
4469783,82419,82297,MPO,37,227,0,1027
4469784,82419,59635,MPO,40,229,0,1023
4469785,82419,34250,MPO,40,229,0,1022
4469786,82419,99648,MPO,42,230,0,1021
4469787,82419,51685,MPO,42,230,0,1021
4469788,82419,54049,MPO,42,230,0,1021
4469789,82419,78817,MPO,42,230,0,1021
4469790,82419,102119,MPO,46,231,0,1019
4469791,82419,82098,MPO,46,231,0,1019
4469792,82419,129963,MPO,46,231,0,1019
4469793,82419,145206,MPO,46,231,0,1019
4469794,82419,88212,MPO,46,231,0,1019
4469795,82419,91397,MPO,51,232,0,1017
4469796,82419,79753,MPO,51,232,0,1017
4469797,82419,58923,MPO,51,232,0,1017
4469798,82419,48950,MPO,51,232,0,1017
4469799,82419,121715,MPO,51,232,0,1017
4469800,82419,39491,MPO,56,233,0,1015
4469801,82419,79047,MPO,56,233,0,1015
4469802,82419,61770,MPO,58,234,0,1013
4469803,82419,96512,MPO,58,234,0,1013
4469804,82419,101197,MPO,58,234,0,1013
4469805,82419,61186,MPO,58,234,0,1013
4469806,82419,99053,MPO,62,235,0,1011
4469807,82419,76669,MPO,62,235,0,1011
4469808,82419,85850,MPO,62,235,0,1011
4469809,82419,60436,MPO,62,235,0,1011
4469810,82419,65266,MPO,62,235,0,1011
4469811,82419,58320,MPO,67,236,0,1009
4469812,82419,44382,MPO,67,236,0,1009
4469813,82419,11534,MPO,67,236,0,1009
4469814,82419,8332,MPO,67,236,0,1010
4469815,82419,69509,MPO,71,237,0,1007
4469816,82419,97115,MPO,71,237,0,1008
4469817,82419,128050,MPO,71,237,0,1008
4469818,82419,41760,MPO,74,238,0,1005
4469819,82419,65715,MPO,75,239,0,1003
4469820,82419,53565,MPO,75,239,0,1004
4469821,82419,139228,MPO,77,240,0,1002
4469822,82419,25541,MPO,77,240,0,1002
4469823,82419,35876,MPO,79,241,0,999
4469824,82419,109674,MPO,79,241,0,1000
4469825,82419,59419,MPO,81,242,0,997
4469826,82419,100818,MPO,81,242,0,997
4469827,82419,33705,MPO,81,242,0,998
4469828,82419,69424,MPO,84,246,0,990
4469829,82419,98161,MPO,85,250,0,983
4469830,82419,67172,MPO,86,252,0,978
4469831,82419,68103,MPO,87,259,0,965
4469832,82419,144536,MPO,88,999,0,978
4469833,82419,73986,FPO,1,229,10000,1002
4469834,82419,107335,FPO,2,229,5575,1003
4469835,82419,48976,FPO,3,233,3700,995
4469836,82419,133547,FPO,4,236,2900,988
4469837,82419,85942,FPO,5,237,2400,987
4469838,82419,59227,FPO,6,239,2045,982
4469839,82419,81351,FPO,7,240,1800,981
4469840,82419,109996,FPO,8,241,1600,978
4469841,82419,99455,FPO,9,245,1365,969
4469842,82419,64927,FPO,9,245,1365,970
4469843,82419,144112,FPO,11,248,1165,963
4469844,82419,32917,FPO,11,248,1165,963
4469845,82419,27832,FPO,13,249,1050,961
4469846,82419,62879,FPO,14,250,1000,959
4469847,82419,66599,FPO,15,252,885,955
4469848,82419,29190,FPO,15,252,885,955
4469849,82419,147050,FPO,17,256,760,947
4469850,82419,50656,FPO,17,256,760,947
4469851,82419,66842,FPO,19,257,700,945
4469852,82419,114560,FPO,20,258,675,942
4469853,82419,112647,FPO,21,259,215,940
4469854,82419,75029,FPO,21,259,215,941
4469855,82419,198446,FPO,21,259,215,941
4469856,82419,111487,FPO,24,260,0,938
4469857,82419,59431,FPO,24,260,0,938
4469858,82419,63257,FPO,26,261,0,936
4469859,82419,146137,FPO,27,262,0,934
4469860,82419,79233,FPO,27,262,0,934
4469861,82419,124963,FPO,29,263,0,932
4469862,82419,51277,FPO,30,266,0,925
4469863,82419,138272,FPO,30,266,0,925
4469864,82419,99441,FPO,30,266,0,927
4469865,82419,71262,FPO,33,269,0,919
4469866,82419,184736,FPO,33,269,0,920
4469867,82419,122208,FPO,35,270,0,918
4469868,82419,130822,FPO,36,272,0,914
4469869,82419,185534,FPO,37,274,0,909
4469870,82419,79777,FPO,38,276,0,905
4469871,82419,101949,FPO,39,279,0,898
4469872,82419,139109,FPO,40,283,0,890
4469873,82419,107297,FPO,41,290,0,876
4484125,77773,34250,MPO,1,211,15000,1059
4484126,77773,27523,MPO,2,212,9000,1057
4484127,77773,80331,MPO,3,213,4300,1055
4484128,77773,75412,MPO,3,213,4300,1055
4484129,77773,35449,MPO,3,213,4300,1055
4484130,77773,38008,MPO,3,213,4300,1055
4484131,77773,39491,MPO,7,214,2750,1053
4484132,77773,54049,MPO,8,215,2500,1051
4484133,77773,50671,MPO,9,216,2325,1049
4484134,77773,44512,MPO,10,217,2160,1047
4484135,77773,88212,MPO,11,219,2025,1043
4484136,77773,62467,MPO,12,220,1775,1041
4484137,77773,145206,MPO,12,220,1775,1041
4484138,77773,79748,MPO,12,220,1775,1041
4484139,77773,44382,MPO,15,221,1550,1040
4484140,77773,75590,MPO,16,222,1319,1038
4484141,77773,72844,MPO,16,222,1319,1037
4484142,77773,41760,MPO,16,222,1319,1038
4484143,77773,68286,MPO,16,222,1319,1038
4484144,77773,17295,MPO,20,223,1048,1036
4484145,77773,18330,MPO,20,223,1048,1035
4484146,77773,60436,MPO,20,223,1048,1035
4484147,77773,101574,MPO,20,223,1048,1035
4484148,77773,85132,MPO,20,223,1048,1035
4484149,77773,25541,MPO,25,224,910,1034
4484150,77773,51685,MPO,25,224,910,1033
4484151,77773,91249,MPO,25,224,910,1033
4484152,77773,45971,MPO,28,225,838,1032
4484153,77773,89959,MPO,28,225,838,1031
4484154,77773,69509,MPO,30,226,788,1031
4484155,77773,96512,MPO,30,226,788,1030
4484156,77773,57365,MPO,32,227,503,1027
4484157,77773,31644,MPO,32,227,503,1028
4484158,77773,78817,MPO,32,227,503,1028
4484159,77773,98722,MPO,35,228,0,1026
4484160,77773,81739,MPO,35,228,0,1026
4484161,77773,102119,MPO,35,228,0,1026
4484162,77773,48950,MPO,35,228,0,1026
4484163,77773,59635,MPO,39,229,0,1024
4484164,77773,15857,MPO,40,230,0,1022
4484165,77773,93475,MPO,40,230,0,1022
4484166,77773,47472,MPO,42,231,0,1019
4484167,77773,98091,MPO,42,231,0,1019
4484168,77773,122356,MPO,44,232,0,1017
4484169,77773,33705,MPO,44,232,0,1018
4484170,77773,11534,MPO,44,232,0,1018
4484171,77773,73695,MPO,44,232,0,1018
4484172,77773,59419,MPO,44,232,0,1018
4484173,77773,35876,MPO,44,232,0,1017
4484174,77773,101197,MPO,50,233,0,1016
4484175,77773,58320,MPO,51,234,0,1013
4484176,77773,37817,MPO,52,235,0,1013
4484177,77773,139228,MPO,52,235,0,1012
4484178,77773,63765,MPO,52,235,0,1012
4484179,77773,79047,MPO,55,236,0,1010
4484180,77773,50401,MPO,55,236,0,1010
4484181,77773,129963,MPO,57,238,0,1006
4484182,77773,13864,MPO,57,238,0,1006
4484183,77773,121715,MPO,57,238,0,1006
4484184,77773,91925,MPO,60,239,0,1004
4484185,77773,69424,MPO,61,240,0,1002
4484186,77773,68103,MPO,62,241,0,1000
4484187,77773,65715,MPO,63,242,0,999
4484188,77773,67172,MPO,63,242,0,998
4484189,77773,8332,MPO,63,242,0,998
4484190,77773,49885,MPO,63,242,0,998
4484191,77773,61186,MPO,67,243,0,996
4484192,77773,100818,MPO,67,243,0,997
4484193,77773,76669,MPO,69,245,0,993
4484194,77773,89394,MPO,69,245,0,992
4484195,77773,79753,MPO,71,246,0,991
4484196,77773,61770,MPO,71,246,0,990
4484197,77773,39015,MPO,73,248,0,987
4484198,77773,91397,MPO,73,248,0,987
4484199,77773,99648,MPO,75,249,0,984
4484200,77773,58923,MPO,76,251,0,981
4484201,77773,97115,MPO,76,251,0,981
4484202,77773,98161,MPO,78,270,0,943
4484203,77773,82297,MPO,79,999,0,1018
4484204,77773,132521,MPO,79,999,0,1014
4484205,77773,53565,MPO,81,999,0,942
4484206,77773,85942,FPO,1,222,10000,1008
4484207,77773,73986,FPO,2,224,6500,1004
4484208,77773,48976,FPO,3,225,4000,1001
4484209,77773,29190,FPO,4,226,3000,999
4484210,77773,144112,FPO,5,227,2350,996
4484211,77773,133547,FPO,6,233,2000,985
4484212,77773,99455,FPO,7,236,1800,977
4484213,77773,138272,FPO,8,237,1650,975
4484214,77773,59227,FPO,9,238,1235,973
4484215,77773,66599,FPO,9,238,1235,973
4484216,77773,81351,FPO,9,238,1235,973
4484217,77773,32917,FPO,9,238,1235,973
4484218,77773,64927,FPO,9,238,1235,973
4484219,77773,79233,FPO,14,240,950,969
4484220,77773,198446,FPO,15,242,900,964
4484221,77773,109996,FPO,16,243,850,962
4484222,77773,62879,FPO,17,244,800,960
4484223,77773,147050,FPO,18,246,763,956
4484224,77773,114560,FPO,18,246,763,956
4484225,77773,112647,FPO,20,248,0,951
4484226,77773,124963,FPO,21,253,0,941
4484227,77773,107335,FPO,22,254,0,939
4484228,77773,51277,FPO,23,255,0,936
4484229,77773,32654,FPO,24,257,0,932
4484230,77773,27832,FPO,25,258,0,930
4484231,77773,130822,FPO,25,258,0,930
4484232,77773,111487,FPO,25,258,0,930
4484233,77773,146137,FPO,28,259,0,927
4484234,77773,59431,FPO,29,260,0,926
4484235,77773,63257,FPO,30,262,0,921
4484236,77773,71262,FPO,31,268,0,908
4484237,77773,66842,FPO,32,269,0,906
4484238,77773,99441,FPO,33,274,0,896
4484239,77773,101949,FPO,34,277,0,888
4484240,77773,139109,FPO,35,285,0,871
4484241,77773,184736,FPO,36,290,0,860
4484242,77773,122208,FPO,37,999,0,881
4484243,77773,50656,FPO,37,999,0,921
4520544,77774,75412,MPO,1,229,35000,1065
4520545,77774,38008,MPO,2,230,20000,1064
4520546,77774,50671,MPO,3,240,12000,1054
4520547,77774,45971,MPO,4,244,8500,1046
4520548,77774,50670,MPO,4,244,8500,1047
4520549,77774,91249,MPO,6,246,7150,1041
4520550,77774,34250,MPO,7,250,6050,1040
4520551,77774,101574,MPO,7,250,6050,1044
4520552,77774,81739,MPO,9,252,5000,1041
4520553,77774,85132,MPO,10,253,4600,1035
4520554,77774,18330,MPO,11,256,4300,1030
4520555,77774,27523,MPO,12,257,3800,1027
4520556,77774,47472,MPO,13,258,3325,1034
4520557,77774,57365,MPO,13,258,3325,1028
4520558,77774,35449,MPO,15,259,2900,1026
4520559,77774,63765,MPO,15,259,2900,1028
4520560,77774,122356,MPO,15,259,2900,1025
4520561,77774,44382,MPO,18,260,2700,1022
4520562,77774,62467,MPO,19,262,2600,1020
4520563,77774,44512,MPO,20,264,2525,1025
4520564,77774,69509,MPO,20,264,2525,1024
4520565,77774,37817,MPO,22,265,2450,1023
4520566,77774,96512,MPO,23,266,2375,1022
4520567,77774,58923,MPO,23,266,2375,1022
4520568,77774,102119,MPO,25,268,2275,1017
4520569,77774,75590,MPO,25,268,2275,1016
4520570,77774,59635,MPO,27,269,2200,1018
4520571,77774,79748,MPO,28,270,2150,1013
4520572,77774,60436,MPO,29,272,2085,1008
4520573,77774,72844,MPO,29,272,2085,1011
4520574,77774,8332,MPO,31,273,2050,1007
4520575,77774,80331,MPO,32,277,2030,999
4520576,77774,91925,MPO,33,283,2000,991
4520577,77774,85942,FPO,1,254,35000,1008
4520578,77774,73986,FPO,2,256,16000,1008
4520579,77774,48976,FPO,2,256,16000,1010
4520580,77774,64927,FPO,4,265,9000,996
4520581,77774,107335,FPO,5,266,7500,1001
4520582,77774,59227,FPO,6,272,6000,987
4520583,77774,133547,FPO,7,274,4500,975
4520584,77774,109996,FPO,8,280,4000,974
4520585,77774,29190,FPO,9,283,3250,972
4520586,77774,112647,FPO,9,283,3250,976
4520587,77774,99455,FPO,11,285,2555,963
4520588,77774,144112,FPO,11,285,2555,962
4520589,77774,81351,FPO,11,285,2555,967
4520590,77774,114560,FPO,14,288,2255,958
4520591,77774,32917,FPO,14,288,2255,962
4520592,77774,66599,FPO,16,292,2150,958
4520593,77774,32654,FPO,17,297,2100,952
4520594,77774,62879,FPO,18,299,2050,946
4520595,77774,99441,FPO,19,301,2025,945
4520596,77774,111487,FPO,20,312,2000,926
4509661,77098,75412,MPO,1,222,30000,1067
4509662,77098,45971,MPO,2,224,16000,1064
4509663,77098,44382,MPO,2,224,16000,1063
4509664,77098,38008,MPO,4,227,8000,1059
4509665,77098,50670,MPO,5,228,5000,1057
4509666,77098,59635,MPO,5,228,5000,1057
4509667,77098,58926,MPO,7,232,2500,1051
4509668,77098,91249,MPO,7,232,2500,1052
4509669,77098,57365,MPO,9,233,1900,1049
4509670,77098,27523,MPO,10,234,1750,1048
4509671,77098,48346,MPO,10,234,1750,1047
4509672,77098,31644,MPO,12,235,1600,1047
4509673,77098,101574,MPO,13,237,1500,1043
4509674,77098,60436,MPO,14,238,1450,1041
4509675,77098,62467,MPO,15,240,1375,1037
4509676,77098,118426,MPO,15,240,1375,1037
4509677,77098,8332,MPO,17,241,1248,1038
4509678,77098,89959,MPO,17,241,1248,1036
4509679,77098,131056,MPO,17,241,1248,1036
4509680,77098,121715,MPO,17,241,1248,1035
4509681,77098,79047,MPO,21,242,1180,1034
4509682,77098,69509,MPO,21,242,1180,1034
4509683,77098,65266,MPO,23,243,1120,1033
4509684,77098,96512,MPO,23,243,1120,1032
4509685,77098,72844,MPO,23,243,1120,1032
4509686,77098,11534,MPO,23,243,1120,1032
4509687,77098,80331,MPO,27,244,1060,1030
4509688,77098,37817,MPO,27,244,1060,1030
4509689,77098,60259,MPO,29,245,996,1030
4509690,77098,85132,MPO,29,245,996,1029
4509691,77098,153363,MPO,29,245,996,1029
4509692,77098,63765,MPO,29,245,996,1029
4509693,77098,68285,MPO,29,245,996,1029
4509694,77098,15857,MPO,34,246,920,1028
4509695,77098,18824,MPO,34,246,920,1028
4509696,77098,96736,MPO,34,246,920,1028
4509697,77098,18330,MPO,37,247,860,1027
4509698,77098,11794,MPO,37,247,860,1026
4509699,77098,58923,MPO,37,247,860,1026
4509700,77098,34250,MPO,40,248,800,1025
4509701,77098,98091,MPO,40,248,800,1025
4509702,77098,49885,MPO,40,248,800,1024
4509703,77098,39015,MPO,43,249,760,1023
4509704,77098,102119,MPO,44,250,710,1021
4509705,77098,73695,MPO,44,250,710,1021
4509706,77098,50671,MPO,44,250,710,1021
4509707,77098,81739,MPO,44,250,710,1020
4509708,77098,38464,MPO,48,251,660,1019
4509709,77098,76456,MPO,49,252,630,1017
4509710,77098,47472,MPO,49,252,630,1017
4509711,77098,82098,MPO,51,253,590,1017
4509712,77098,99246,MPO,51,253,590,1016
4509713,77098,6840,MPO,53,255,550,1013
4509714,77098,91925,MPO,53,255,550,1012
4509715,77098,129963,MPO,55,189,0,1020
4509716,77098,58320,MPO,55,189,0,1021
4509717,77098,79748,MPO,55,189,0,1019
4509718,77098,44512,MPO,58,190,0,1019
4509719,77098,47689,MPO,58,190,0,1019
4509720,77098,35449,MPO,58,190,0,1019
4509721,77098,97115,MPO,61,191,0,1018
4509722,77098,17295,MPO,61,191,0,1017
4509723,77098,76669,MPO,61,191,0,1016
4509724,77098,69424,MPO,64,192,0,1013
4509725,77098,132521,MPO,64,192,0,1014
4509726,77098,129061,MPO,66,193,0,1011
4509727,77098,61770,MPO,66,193,0,1012
4509728,77098,54049,MPO,68,194,0,1011
4509729,77098,190731,MPO,68,194,0,1011
4509730,77098,122356,MPO,68,194,0,1010
4509731,77098,78817,MPO,68,194,0,1009
4509732,77098,39491,MPO,68,194,0,1010
4509733,77098,39469,MPO,73,195,0,1008
4509734,77098,51685,MPO,73,195,0,1008
4509735,77098,35876,MPO,73,195,0,1007
4509736,77098,61186,MPO,73,195,0,1008
4509737,77098,101197,MPO,73,195,0,1007
4509738,77098,108695,MPO,73,195,0,1007
4509739,77098,113179,MPO,73,195,0,1007
4509740,77098,144929,MPO,80,196,0,1005
4509741,77098,43762,MPO,80,196,0,1006
4509742,77098,68103,MPO,80,196,0,1005
4509743,77098,85850,MPO,80,196,0,1005
4509744,77098,33705,MPO,80,196,0,1005
4509745,77098,34344,MPO,80,196,0,1004
4509746,77098,75590,MPO,86,197,0,1004
4509747,77098,99648,MPO,86,197,0,1004
4509748,77098,65715,MPO,86,197,0,1003
4509749,77098,88212,MPO,86,197,0,1002
4509750,77098,93475,MPO,90,198,0,999
4509751,77098,139228,MPO,90,198,0,1001
4509752,77098,89394,MPO,92,199,0,1000
4509753,77098,50401,MPO,92,199,0,1000
4509754,77098,98722,MPO,92,199,0,999
4509755,77098,68286,MPO,92,199,0,999
4509756,77098,25541,MPO,92,199,0,998
4509757,77098,13864,MPO,92,199,0,999
4509758,77098,130692,MPO,98,200,0,997
4509759,77098,155087,MPO,98,200,0,995
4509760,77098,145206,MPO,100,201,0,995
4509761,77098,130709,MPO,100,201,0,996
4509762,77098,41760,MPO,100,201,0,993
4509763,77098,100061,MPO,103,202,0,993
4509764,77098,48950,MPO,104,204,0,987
4509765,77098,59419,MPO,105,205,0,985
4509766,77098,28623,MPO,106,206,0,984
4509767,77098,79753,MPO,106,206,0,984
4509768,77098,91397,MPO,106,206,0,982
4509769,77098,67172,MPO,109,207,0,980
4509770,77098,127048,MPO,110,208,0,982
4509771,77098,33504,MPO,110,208,0,979
4509772,77098,98130,MPO,112,209,0,976
4509773,77098,107197,MPO,112,209,0,978
4509774,77098,28560,MPO,114,211,0,974
4509775,77098,123008,MPO,115,212,0,971
4509776,77098,38603,MPO,116,238,0,917
4509777,77098,61672,MPO,117,246,0,898
4509778,77098,27171,MPO,118,999,0,NULL
4509779,77098,137344,MPO,118,999,0,985
4509780,77098,12626,MPO,118,999,0,993
4509781,77098,10628,MPO,118,999,0,975
4509782,77098,99053,MPO,122,999,0,926
4645566,88276,50671,MPO,1,166,10000,1074
4645567,88276,44382,MPO,2,172,6000,1062
4645568,88276,27523,MPO,3,173,4000,1060
4645569,88276,38008,MPO,4,175,3000,1056
4645570,88276,45971,MPO,5,177,2500,1051
4645571,88276,85132,MPO,6,179,1880,1047
4645572,88276,8332,MPO,6,179,1880,1047
4645573,88276,98722,MPO,6,179,1880,1048
4645574,88276,57365,MPO,9,180,1440,1045
4645575,88276,54049,MPO,9,180,1440,1045
4645576,88276,62467,MPO,11,181,1275,1043
4645577,88276,75412,MPO,12,182,1100,1041
4645578,88276,82098,MPO,12,182,1100,1041
4645579,88276,37817,MPO,12,182,1100,1041
4645580,88276,44512,MPO,15,184,875,1037
4645581,88276,50670,MPO,15,184,875,1037
4645582,88276,122356,MPO,15,184,875,1037
4645583,88276,96512,MPO,15,184,875,1037
4645584,88276,35449,MPO,15,184,875,1037
4645585,88276,24341,MPO,20,185,715,1035
4645586,88276,76669,MPO,20,185,715,1035
4645587,88276,102119,MPO,20,185,715,1035
4645588,88276,60259,MPO,20,185,715,1035
4645589,88276,113179,MPO,24,186,645,1033
4645590,88276,88212,MPO,24,186,645,1033
4645591,88276,101574,MPO,26,187,595,1031
4645592,88276,132521,MPO,26,187,595,1031
4645593,88276,43762,MPO,28,188,530,1029
4645594,88276,61770,MPO,28,188,530,1029
4645595,88276,98091,MPO,28,188,530,1029
4645596,88276,119504,MPO,28,188,530,1029
4645597,88276,13864,MPO,28,188,530,1029
4645598,88276,68286,MPO,28,188,530,1029
4645599,88276,35876,MPO,34,189,460,1027
4645600,88276,15857,MPO,34,189,460,1027
4645601,88276,18330,MPO,34,189,460,1027
4645602,88276,79047,MPO,37,190,435,1024
4645603,88276,55340,MPO,37,190,435,1025
4645604,88276,89460,MPO,37,190,435,1024
4645605,88276,129963,MPO,40,191,400,1022
4645606,88276,121715,MPO,40,191,400,1022
4645607,88276,153363,MPO,40,191,400,1022
4645608,88276,11534,MPO,40,191,400,1022
4645609,88276,53565,MPO,40,191,400,1023
4645610,88276,27171,MPO,45,192,0,1020
4645611,88276,31644,MPO,45,192,0,1020
4645612,88276,91249,MPO,45,192,0,1020
4645613,88276,59419,MPO,45,192,0,1020
4645614,88276,89394,MPO,45,192,0,1020
4645615,88276,98161,MPO,45,192,0,1020
4645616,88276,60436,MPO,51,193,0,1018
4645617,88276,88279,MPO,51,193,0,1019
4645618,88276,144929,MPO,51,193,0,1018
4645619,88276,144530,MPO,54,194,0,1016
4645620,88276,90439,MPO,54,194,0,1016
4645621,88276,99648,MPO,54,194,0,1016
4645622,88276,69424,MPO,54,194,0,1016
4645623,88276,63765,MPO,54,194,0,1016
4645624,88276,75590,MPO,59,195,0,1014
4645625,88276,58320,MPO,59,195,0,1014
4645626,88276,68103,MPO,59,195,0,1014
4645627,88276,91925,MPO,59,195,0,1014
4645628,88276,33838,MPO,59,195,0,1014
4645629,88276,50401,MPO,64,196,0,1012
4645630,88276,91397,MPO,64,196,0,1012
4645631,88276,80331,MPO,64,196,0,1012
4645632,88276,72844,MPO,67,197,0,1010
4645633,88276,17295,MPO,67,197,0,1010
4645634,88276,51685,MPO,67,197,0,1010
4645635,88276,58923,MPO,70,199,0,1006
4645636,88276,89959,MPO,70,199,0,1006
4645637,88276,117680,MPO,70,199,0,1006
4645638,88276,68285,MPO,73,200,0,1004
4645639,88276,33705,MPO,73,200,0,1004
4645640,88276,151744,MPO,75,201,0,1002
4645641,88276,128050,MPO,75,201,0,1002
4645642,88276,126344,MPO,75,201,0,1002
4645643,88276,131546,MPO,78,202,0,1000
4645644,88276,38631,MPO,78,202,0,999
4645645,88276,119854,MPO,80,203,0,997
4645646,88276,41760,MPO,80,203,0,997
4645647,88276,27152,MPO,80,203,0,998
4645648,88276,145206,MPO,80,203,0,997
4645649,88276,81739,MPO,80,203,0,997
4645650,88276,165807,MPO,85,204,0,995
4645651,88276,111887,MPO,86,205,0,993
4645652,88276,65266,MPO,87,208,0,987
4645653,88276,65488,MPO,87,208,0,987
4645654,88276,101197,MPO,87,208,0,987
4645655,88276,98558,MPO,87,208,0,987
4645656,88276,67172,MPO,91,209,0,985
4645657,88276,85850,MPO,92,210,0,983
4645658,88276,92805,MPO,93,211,0,981
4645659,88276,83848,MPO,94,212,0,979
4645660,88276,153445,MPO,94,212,0,979
4645661,88276,44458,MPO,96,213,0,977
4645662,88276,155128,MPO,96,213,0,977
4645663,88276,87143,MPO,96,213,0,977
4645664,88276,153763,MPO,96,213,0,976
4645665,88276,92655,MPO,100,214,0,974
4645666,88276,129032,MPO,100,214,0,975
4645667,88276,162020,MPO,102,216,0,970
4645668,88276,18706,MPO,103,217,0,968
4645669,88276,201023,MPO,104,223,0,956
4645670,88276,110397,MPO,105,224,0,954
4645671,88276,212370,MPO,106,227,0,948
4645672,88276,58644,MPO,107,230,0,941
4645673,88276,34250,MPO,108,999,0,1027
4645674,88276,144112,FPO,1,191,6000,1002
4645675,88276,133547,FPO,2,191,2750,1002
4645676,88276,64927,FPO,2,191,2750,1002
4645677,88276,99455,FPO,4,193,1700,998
4645678,88276,104187,FPO,5,194,1400,995
4645679,88276,107335,FPO,6,203,1125,974
4645680,88276,198446,FPO,6,203,1125,974
4645681,88276,48976,FPO,8,205,920,970
4645682,88276,32917,FPO,8,205,920,970
4645683,88276,79233,FPO,10,206,800,967
4645684,88276,138272,FPO,11,208,675,963
4645685,88276,29190,FPO,11,208,675,963
4645686,88276,185534,FPO,11,208,675,963
4645687,88276,59431,FPO,14,209,590,960
4645688,88276,109996,FPO,15,210,515,958
4645689,88276,85942,FPO,15,210,515,958
4645690,88276,99441,FPO,15,210,515,958
4645691,88276,59227,FPO,15,210,515,958
4645692,88276,111487,FPO,19,211,450,956
4645693,88276,112647,FPO,20,212,425,953
4645694,88276,50656,FPO,20,212,425,953
4645695,88276,32654,FPO,22,214,200,949
4645696,88276,62879,FPO,22,214,200,949
4645697,88276,34563,FPO,24,215,0,946
4645698,88276,27832,FPO,25,216,0,944
4645699,88276,208576,FPO,26,217,0,942
4645700,88276,33833,FPO,27,218,0,939
4645701,88276,152191,FPO,27,218,0,939
4645702,88276,176242,FPO,29,219,0,937
4645703,88276,65489,FPO,29,219,0,937
4645704,88276,63257,FPO,31,222,0,930
4645705,88276,139109,FPO,31,222,0,930
4645706,88276,130342,FPO,33,225,0,923
4645707,88276,66842,FPO,33,225,0,923
4645708,88276,71262,FPO,35,227,0,918
4645709,88276,176243,FPO,35,227,0,918
4645710,88276,51277,FPO,35,227,0,918
4645711,88276,142354,FPO,38,228,0,916
4645712,88276,189702,FPO,39,232,0,907
4645713,88276,184736,FPO,40,233,0,904
4645714,88276,168863,FPO,41,236,0,897
4645715,88276,157471,FPO,42,238,0,893
4645716,88276,101949,FPO,43,243,0,881
4645717,88276,107392,FPO,44,999,0,759
4664461,88277,57365,MPO,1,162,9000,1060
4664462,88277,8332,MPO,2,163,5000,1058
4664463,88277,11534,MPO,3,165,3150,1053
4664464,88277,101574,MPO,3,165,3150,1052
4664465,88277,75590,MPO,5,166,1715,1050
4664466,88277,89394,MPO,5,166,1715,1050
4664467,88277,75412,MPO,5,166,1715,1050
4664468,88277,68285,MPO,5,166,1715,1049
4664469,88277,15857,MPO,5,166,1715,1050
4664470,88277,45971,MPO,5,166,1715,1049
4664471,88277,17295,MPO,11,167,1075,1047
4664472,88277,44382,MPO,11,167,1075,1047
4664473,88277,27523,MPO,11,167,1075,1047
4664474,88277,132521,MPO,14,168,890,1046
4664475,88277,31644,MPO,14,168,890,1045
4664476,88277,91397,MPO,14,168,890,1045
4664477,88277,101197,MPO,17,169,782,1043
4664478,88277,85132,MPO,17,169,782,1042
4664479,88277,27171,MPO,19,170,645,1040
4664480,88277,80331,MPO,19,170,645,1040
4664481,88277,91249,MPO,19,170,645,1040
4664482,88277,165807,MPO,19,170,645,1040
4664483,88277,50671,MPO,19,170,645,1040
4664484,88277,121715,MPO,19,170,645,1039
4664485,88277,68286,MPO,19,170,645,1039
4664486,88277,98722,MPO,26,171,530,1039
4664487,88277,41760,MPO,26,171,530,1039
4664488,88277,78817,MPO,26,171,530,1038
4664489,88277,39491,MPO,26,171,530,1038
4664490,88277,62467,MPO,30,172,485,1036
4664491,88277,54049,MPO,30,172,485,1035
4664492,88277,53565,MPO,32,173,435,1033
4664493,88277,58923,MPO,32,173,435,1034
4664494,88277,59635,MPO,32,173,435,1033
4664495,88277,50670,MPO,32,173,435,1033
4664496,88277,56555,MPO,32,173,435,1033
